engine_id,application_id,transaction_id,finv_category,counterparty,classification_rule_id,classification_reason,stream_id,priority
initial,2420589,2755538076,Automotive,ATLAS SAWYERS SAWYERS VALLE,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=ATLAS SAWYERS SAWYERS VALLE, merchant=ATLAS SAWYERS SAWYERS VALLE",,1
initial,2420589,2755537885,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537654,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537997,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537777,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537692,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537952,Retail,THINGZ GIFTS MIDLAND G HIGH WYCOMBE,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=THINGZ GIFTS NORTHAM, merchant=THINGZ GIFTS MIDLAND G HIGH WYCOMBE",,1
initial,2420589,2755538362,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537543,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537946,Groceries,7-ELEVEN STORES PTY LTD,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=7 ELEVEN, merchant=7-ELEVEN STORES PTY LTD",,1
initial,2420589,2755538160,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537578,Groceries,Foodworks Dalwallinu,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=DALWALLINU FOODWORKS, merchant=Foodworks Dalwallinu",,1
initial,2420589,2755537738,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537630,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537582,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537944,Automotive,DUNNINGS GOOMALLING GOOMALLING,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS GOOMALLING GOOMALLING, merchant=DUNNINGS GOOMALLING GOOMALLING",,1
initial,2420589,2755537947,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537793,Subscription TV,Netflix,merchant_kb_match,"category=Subscription TV; rule=merchant_kb_match; evidence=keyword=NETFLIX COM, merchant=Netflix",,1
initial,2420589,2755537967,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537761,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755538327,Dining Out,Hungry Birds Pizza,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=HUNGRY BIRDS PIZZA, merchant=Hungry Birds Pizza",,1
initial,2420589,2755538210,Groceries,IGA,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=IGA, merchant=IGA",,1
initial,2420589,2755537576,Dining Out,Subway,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=SUBWAY, merchant=Subway",,1
initial,2420589,2755537550,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755538364,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538043,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537826,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538134,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755538061,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537755,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538005,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755538027,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755538006,Groceries,Coles,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=COLES, merchant=Coles",,1
initial,2420589,2755537549,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537631,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755538211,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537721,Health,STEWART'S SAVEMOR PH,merchant_kb_match,"category=Health; rule=merchant_kb_match; evidence=keyword=STEWART S SAVEMOR PH, merchant=STEWART'S SAVEMOR PH",,1
initial,2420589,2755537934,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538295,Dining Out,Bucking Bull,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=BUCKING BULL, merchant=Bucking Bull",,1
initial,2420589,2755537849,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755538049,Pet Care,NORTHAM FEED &,merchant_kb_match,"category=Pet Care; rule=merchant_kb_match; evidence=keyword=NORTHAM FEED HIRE, merchant=NORTHAM FEED &",,1
initial,2420589,2755538332,Utilities,Main Roads,merchant_kb_match,"category=Utilities; rule=merchant_kb_match; evidence=keyword=MAIN ROADS, merchant=Main Roads",,1
initial,2420589,2755537653,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537623,Utilities,Main Roads,merchant_kb_match,"category=Utilities; rule=merchant_kb_match; evidence=keyword=MAIN ROADS, merchant=Main Roads",,1
initial,2420589,2755537746,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755538091,Department Stores,Big W,merchant_kb_match,"category=Department Stores; rule=merchant_kb_match; evidence=keyword=BIG W, merchant=Big W",,1
initial,2420589,2755537784,Dining Out,Settlers Cafe,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=SETTLERS CAFE YORK, merchant=Settlers Cafe",,1
initial,2420589,2755538350,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755537684,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537680,Department Stores,KMART AUSTRALIA LIMITED,merchant_kb_match,"category=Department Stores; rule=merchant_kb_match; evidence=keyword=KMART, merchant=KMART AUSTRALIA LIMITED",,1
initial,2420589,2755538261,Groceries,DUN DIRECT,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=DUN DIRECT PTY LTD WONGAN HILLS, merchant=DUN DIRECT",,1
initial,2420589,2755537943,Retail,CALINGIRI TRADERS,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=CALINGIRI TRADERS CALINGIRI, merchant=CALINGIRI TRADERS",,1
initial,2420589,2755537994,Utilities,Main Roads,merchant_kb_match,"category=Utilities; rule=merchant_kb_match; evidence=keyword=MAIN ROADS, merchant=Main Roads",,1
initial,2420589,2755538020,Groceries,DUN DIRECT,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=DUN DIRECT PTY LTD WONGAN HILLS, merchant=DUN DIRECT",,1
initial,2420589,2755537933,Automotive,DUNNINGS WYALKATCHEM WYALKATCHEM,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS WYALKATCHEM WYALKATCHEM, merchant=DUNNINGS WYALKATCHEM WYALKATCHEM",,1
initial,2420589,2755538324,Groceries,IGA,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=IGA, merchant=IGA",,1
initial,2420589,2755538083,Retail,SPOTIFY GB,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=SPOTIFY, merchant=SPOTIFY GB",,1
initial,2420589,2755537657,Subscription TV,Netflix,merchant_kb_match,"category=Subscription TV; rule=merchant_kb_match; evidence=keyword=NETFLIX COM MELBOURNE VI, merchant=Netflix",,1
initial,2420589,2755537804,Retail,SPOTIFY GB,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=SPOTIFY, merchant=SPOTIFY GB",,1
initial,2420589,2755537866,Utilities,Main Roads,merchant_kb_match,"category=Utilities; rule=merchant_kb_match; evidence=keyword=MAIN ROADS, merchant=Main Roads",,1
initial,2420589,2755537551,Retail,SPOTIFY GB,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=SPOTIFY, merchant=SPOTIFY GB",,1
initial,2420589,2755538270,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537771,Home Improvement,BUNNINGS GROUP LIMITED,merchant_kb_match,"category=Home Improvement; rule=merchant_kb_match; evidence=keyword=BUNNINGS, merchant=BUNNINGS GROUP LIMITED",,1
initial,2420589,2755537588,Dining Out,Kondinin Hotel,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=KONDININ HOTEL KONDININ, merchant=Kondinin Hotel",,1
initial,2420589,2755537707,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755537780,Retail,THINGZ GIFTS MIDLAND G HIGH WYCOMBE,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=THINGZ GIFTS NORTHAM, merchant=THINGZ GIFTS MIDLAND G HIGH WYCOMBE",,1
initial,2420589,2755537807,Telecommunications,OPTUS BILLING SERVICES MACQUARIE PAR,merchant_kb_match,"category=Telecommunications; rule=merchant_kb_match; evidence=keyword=OPTUS BILLING MACQUARIEPARK NS, merchant=OPTUS BILLING SERVICES MACQUARIE PAR",,1
initial,2420589,2755537665,Utilities,Main Roads,merchant_kb_match,"category=Utilities; rule=merchant_kb_match; evidence=keyword=MAIN ROADS, merchant=Main Roads",,1
initial,2420589,2755537645,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538179,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537837,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
initial,2420589,2755538236,Groceries,Coles,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=COLES, merchant=Coles",,1
initial,2420589,2755537545,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537968,Dining Out,Hungry Jacks,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=HUNGRY JACKS, merchant=Hungry Jacks",,1
initial,2420589,2755537760,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537667,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537892,Home Improvement,BUNNINGS GROUP LIMITED,merchant_kb_match,"category=Home Improvement; rule=merchant_kb_match; evidence=keyword=BUNNINGS, merchant=BUNNINGS GROUP LIMITED",,1
initial,2420589,2755537781,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755537689,Home Improvement,TWO DOGS HARDWARE MERREDIN,merchant_kb_match,"category=Home Improvement; rule=merchant_kb_match; evidence=keyword=TWO DOGS HARDWARE MERREDIN, merchant=TWO DOGS HARDWARE MERREDIN",,1
initial,2420589,2755538012,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537714,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537682,Retail,PURCHASE OFFICEWORKS,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=OFFICEWORKS, merchant=PURCHASE OFFICEWORKS",,1
initial,2420589,2755538178,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755538312,Home Improvement,BUNNINGS GROUP LIMITED,merchant_kb_match,"category=Home Improvement; rule=merchant_kb_match; evidence=keyword=BUNNINGS, merchant=BUNNINGS GROUP LIMITED",,1
initial,2420589,2755537648,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755537817,Automotive,DUNNINGS GOOMALLING GOOMALLING,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS GOOMALLING GOOMALLING, merchant=DUNNINGS GOOMALLING GOOMALLING",,1
initial,2420589,2755537705,Automotive,DUNNINGS WYALKATCHEM WYALKATCHEM,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS WYALKATCHEM WYALKATCHEM, merchant=DUNNINGS WYALKATCHEM WYALKATCHEM",,1
initial,2420589,2755538107,Automotive,WA Transport DVS,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=WA TRANSPORT DVS COMMBANK APP BPAY, merchant=WA Transport DVS",,1
initial,2420589,2755537770,Retail,PURCHASE OFFICEWORKS,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=OFFICEWORKS, merchant=PURCHASE OFFICEWORKS",,1
initial,2420589,2755537924,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537704,Dining Out,LG & QU NOMINEES PTY L MERREDIN,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=LG QU NOMINEES PTY L MERREDIN, merchant=LG & QU NOMINEES PTY L MERREDIN",,1
initial,2420589,2755538163,Groceries,WOOLWORTHS GROUP LIMITED,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=WOOLWORTHS, merchant=WOOLWORTHS GROUP LIMITED",,1
initial,2420589,2755537938,Groceries,DUN DIRECT,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=DUN DIRECT PTY LTD WONGAN HILLS, merchant=DUN DIRECT",,1
initial,2420589,2755537951,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755538017,Automotive,NORTHAM CAR,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=NORTHAM CAR NORTHAM, merchant=NORTHAM CAR",,1
initial,2420589,2755537575,Telecommunications,TELSTRA CORPORATION LIMITED,merchant_kb_match,"category=Telecommunications; rule=merchant_kb_match; evidence=keyword=TELSTRA SHOP, merchant=TELSTRA CORPORATION LIMITED",,1
initial,2420589,2755538367,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755538298,Groceries,DUN DIRECT,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=DUN DIRECT PTY LTD WONGAN HILLS, merchant=DUN DIRECT",,1
initial,2420589,2755537785,Retail,AUSPOST PO BOX,merchant_kb_match,"category=Retail; rule=merchant_kb_match; evidence=keyword=AUSPOST PO BOX, merchant=AUSPOST PO BOX",,1
initial,2420589,2755538232,Department Stores,Big W,merchant_kb_match,"category=Department Stores; rule=merchant_kb_match; evidence=keyword=BIG W, merchant=Big W",,1
initial,2420589,2755537990,Dining Out,HONG KONG BBQ,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=HONG KONG BBQ, merchant=HONG KONG BBQ",,1
initial,2420589,2755537685,Health,STEWART'S SAVEMOR PH,merchant_kb_match,"category=Health; rule=merchant_kb_match; evidence=keyword=STEWART S SAVEMOR PH, merchant=STEWART'S SAVEMOR PH",,1
initial,2420589,2755537789,Pet Care,NORTHAM FEED &,merchant_kb_match,"category=Pet Care; rule=merchant_kb_match; evidence=keyword=NORTHAM FEED HIRE, merchant=NORTHAM FEED &",,1
initial,2420589,2755537590,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755538086,Automotive,DUNNINGS TOODYAY JUN TOODYAY,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS TOODYAY JUN TOODYAY, merchant=DUNNINGS TOODYAY JUN TOODYAY",,1
initial,2420589,2755537747,Automotive,DUNNINGS GOOMALLING GOOMALLING,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=DUNNINGS GOOMALLING GOOMALLING, merchant=DUNNINGS GOOMALLING GOOMALLING",,1
initial,2420589,2755537922,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755538248,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755537547,Automotive,Great Southern Fuels,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=GREAT SOUTHERN FUELS NORTHAM, merchant=Great Southern Fuels",,1
initial,2420589,2755538302,Pet Care,NORTHAM FEED &,merchant_kb_match,"category=Pet Care; rule=merchant_kb_match; evidence=keyword=NORTHAM FEED HIRE, merchant=NORTHAM FEED &",,1
initial,2420589,2755537583,Groceries,IGA,merchant_kb_match,"category=Groceries; rule=merchant_kb_match; evidence=keyword=IGA, merchant=IGA",,1
initial,2420589,2755537732,Automotive,Puma York Roadhouse,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=PUMA YORK ROADHOUSE, merchant=Puma York Roadhouse",,1
initial,2420589,2755538077,Entertainment,Innovative Retail,merchant_kb_match,"category=Entertainment; rule=merchant_kb_match; evidence=keyword=INNOVATIVE RETAIL PTY, merchant=Innovative Retail",,1
initial,2420589,2755538129,Dining Out,FOOLOK MIDLAND,merchant_kb_match,"category=Dining Out; rule=merchant_kb_match; evidence=keyword=FOOLOK MIDLAND, merchant=FOOLOK MIDLAND",,1
initial,2420589,2755538059,Automotive,TRANSFER TO,merchant_kb_match,"category=Automotive; rule=merchant_kb_match; evidence=keyword=TRANSFER TO, merchant=TRANSFER TO",,1
